season,crop_name,pest&disease_name,state,district,week1,week2,Tmin1,Tmin2,Tmax1,Tmax2,Tavg1,Tavg2,RHavg1,RHavg2,RHmax1,RHmax2,RHmin1,RHmin2,Rain1,Rain2,SSH1,SSH2,Wind1,Wind2,pest_slug
Kharif,Redgram,Cercospora Leaf Spot,Odisha,Sonepur,8,14,24,26,31,33,,,,,84,90,62,68,80,110,3,5,3,5,cercospora-leaf-spot
Kharif,Redgram,Cercospora Leaf Spot,Odisha,Sundargarh,8,14,23,25,30,32,,,,,86,92,64,70,90,120,3,5,3,6,cercospora-leaf-spot
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Angul,6,13,24,26,30,32,,,,,88,94,66,72,100,140,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Balasore,6,12,25,27,29,31,,,,,90,96,68,74,115,160,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Bargarh,7,13,23,25,31,33,,,,,86,92,64,70,95,130,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Bhadrak,6,12,25,27,29,30,,,,,92,98,70,76,120,165,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Balangir,7,13,24,26,32,34,,,,,84,90,62,68,90,120,3,6,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Boudh,7,13,23,25,31,33,,,,,86,92,64,70,95,130,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Cuttack,6,12,25,27,29,31,,,,,90,96,68,74,110,150,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Deogarh,7,13,23,25,30,32,,,,,88,94,66,72,100,140,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Dhenkanal,6,13,24,26,30,32,,,,,88,94,66,72,100,140,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Gajapati,7,13,23,25,28,30,,,,,94,99,72,78,125,175,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Ganjam,7,13,24,26,29,31,,,,,92,98,70,76,120,170,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Jagatsinghapur,6,12,25,27,29,30,,,,,94,99,72,78,125,175,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Jajpur,6,12,25,27,29,31,,,,,92,98,70,76,120,165,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Jharsuguda,7,13,24,26,31,33,,,,,86,92,64,70,95,130,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Kalahandi,7,13,23,25,32,34,,,,,84,90,62,68,90,120,3,6,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Kandhamal,8,14,22,24,29,31,,,,,88,94,66,72,105,145,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Kendrapara,6,12,25,27,29,30,,,,,94,99,72,78,125,175,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Keonjhar,7,13,23,25,30,32,,,,,88,94,66,72,100,140,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Khordha,6,12,25,27,29,31,,,,,92,98,70,76,120,170,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Koraput,8,14,21,23,27,29,,,,,96,100,74,80,135,185,3,5,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Malkangiri,8,14,22,24,28,30,,,,,98,100,76,82,140,190,3,5,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Mayurbhanj,7,13,23,25,30,32,,,,,88,94,66,72,105,145,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Nabarangpur,8,14,22,24,28,30,,,,,96,100,74,80,135,185,3,5,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Nayagarh,7,13,23,25,30,32,,,,,88,94,66,72,100,140,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Nuapada,7,13,24,26,31,33,,,,,86,92,64,70,95,130,3,5,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Puri,6,12,25,27,29,30,,,,,94,99,72,78,125,175,3,5,4,7,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Rayagada,8,14,22,24,28,30,,,,,98,100,76,82,140,190,3,5,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Sambalpur,7,13,24,26,31,33,,,,,88,94,66,72,100,140,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Sonepur,7,13,24,26,31,33,,,,,86,92,64,70,95,130,3,5,3,5,bacterial leaf spot+blight
Kharif,Redgram,Bacterial Leaf Spot/Blight,Odisha,Sundargarh,7,13,23,25,30,32,,,,,88,94,66,72,105,145,3,5,3,6,bacterial leaf spot+blight
Kharif,Redgram,Rust,Odisha,Angul,8,16,22,24,29,31,,,,,84,90,60,66,60,85,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Balasore,8,15,23,25,28,30,,,,,86,92,62,68,75,100,3,5,4,7,rust
Kharif,Redgram,Rust,Odisha,Bargarh,9,16,21,23,30,32,,,,,82,88,58,64,55,75,6,8,3,6,rust
Kharif,Redgram,Rust,Odisha,Bhadrak,8,15,23,25,28,29,,,,,88,94,64,70,80,105,3,5,4,7,rust
Kharif,Redgram,Rust,Odisha,Balangir,9,16,22,24,31,33,,,,,80,86,56,62,50,70,7,9,3,5,rust
Kharif,Redgram,Rust,Odisha,Boudh,9,16,21,23,30,32,,,,,82,88,58,64,55,75,6,8,3,6,rust
Kharif,Redgram,Rust,Odisha,Cuttack,8,15,23,25,28,30,,,,,86,92,62,68,70,95,4,6,4,7,rust
Kharif,Redgram,Rust,Odisha,Deogarh,9,16,21,23,29,31,,,,,84,90,60,66,60,85,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Dhenkanal,8,16,22,24,29,31,,,,,84,90,60,66,60,85,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Gajapati,9,16,21,23,27,29,,,,,90,96,66,72,80,110,3,5,3,6,rust
Kharif,Redgram,Rust,Odisha,Ganjam,9,16,22,24,28,30,,,,,88,94,64,70,75,105,4,6,4,7,rust
Kharif,Redgram,Rust,Odisha,Jagatsinghapur,8,15,23,25,28,29,,,,,90,96,66,72,80,110,3,5,4,7,rust
Kharif,Redgram,Rust,Odisha,Jajpur,8,15,23,25,28,30,,,,,88,94,64,70,75,105,3,5,4,7,rust
Kharif,Redgram,Rust,Odisha,Jharsuguda,9,16,22,24,30,32,,,,,82,88,58,64,55,75,6,8,3,6,rust
Kharif,Redgram,Rust,Odisha,Kalahandi,9,16,21,23,31,33,,,,,80,86,56,62,50,70,7,9,3,5,rust
Kharif,Redgram,Rust,Odisha,Kandhamal,10,16,20,22,28,30,,,,,84,90,60,66,65,90,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Kendrapara,8,15,23,25,28,29,,,,,90,96,66,72,80,110,3,5,4,7,rust
Kharif,Redgram,Rust,Odisha,Keonjhar,9,16,21,23,29,31,,,,,84,90,60,66,60,85,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Khordha,8,15,23,25,28,30,,,,,88,94,64,70,75,105,4,6,4,7,rust
Kharif,Redgram,Rust,Odisha,Koraput,10,16,19,21,26,28,,,,,92,98,68,74,85,120,2,4,3,5,rust
Kharif,Redgram,Rust,Odisha,Malkangiri,10,16,20,22,27,29,,,,,94,99,70,76,90,125,2,4,3,5,rust
Kharif,Redgram,Rust,Odisha,Mayurbhanj,9,16,21,23,29,31,,,,,84,90,60,66,65,90,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Nabarangpur,10,16,20,22,27,29,,,,,92,98,68,74,85,120,2,4,3,5,rust
Kharif,Redgram,Rust,Odisha,Nayagarh,9,16,21,23,29,31,,,,,84,90,60,66,60,85,5,7,3,6,rust
Kharif,Redgram,Rust,Odisha,Nuapada,9,16,22,24,30,32,,,,,82,88,58,64,55,75,7,9,3,5,rust
Kharif,Redgram,Rust,Odisha,Puri,8,15,23,25,28,29,,,,,90,96,66,72,80,110,2,4,4,7,rust
Kharif,Redgram,Rust,Odisha,Rayagada,10,16,20,22,27,29,,,,,94,99,70,76,90,125,2,4,3,5,rust
Kharif,Redgram,Rust,Odisha,Sambalpur,9,16,22,24,30,32,,,,,84,90,60,66,60,85,6,8,3,6,rust
Kharif,Redgram,Rust,Odisha,Sonepur,9,16,22,24,30,32,,,,,82,88,58,64,55,75,6,8,3,5,rust
Kharif,Redgram,Rust,Odisha,Sundargarh,9,16,21,23,29,31,,,,,84,90,60,66,65,90,5,7,3,6,rust
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Angul,4,10,25,27,32,34,,,,,70,76,48,54,35,55,7,9,3,6,harif
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Balasore,4,9,26,28,31,33,,,,,72,78,50,56,45,65,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Bargarh,5,10,24,26,33,35,,,,,68,74,46,52,30,50,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Bhadrak,4,9,26,28,31,32,,,,,74,80,52,58,50,70,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Balangir,5,10,25,27,34,36,,,,,66,72,44,50,25,45,8,10,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Boudh,5,10,24,26,33,35,,,,,68,74,46,52,30,50,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Cuttack,4,9,26,28,31,33,,,,,72,78,50,56,45,65,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Deogarh,5,10,24,26,32,34,,,,,70,76,48,54,35,55,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Dhenkanal,4,10,25,27,32,34,,,,,70,76,48,54,35,55,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Gajapati,5,10,24,26,30,32,,,,,76,82,54,60,55,75,5,7,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Ganjam,5,10,25,27,31,33,,,,,74,80,52,58,50,70,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Jagatsinghapur,4,9,26,28,31,32,,,,,76,82,54,60,55,75,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Jajpur,4,9,26,28,31,33,,,,,74,80,52,58,50,70,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Jharsuguda,5,10,25,27,33,35,,,,,68,74,46,52,30,50,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Kalahandi,5,10,24,26,34,36,,,,,66,72,44,50,25,45,8,10,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Kandhamal,6,11,23,25,31,33,,,,,70,76,48,54,40,60,6,8,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Kendrapara,4,9,26,28,31,32,,,,,76,82,54,60,55,75,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Keonjhar,5,10,24,26,32,34,,,,,70,76,48,54,35,55,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Khordha,4,9,26,28,31,33,,,,,74,80,52,58,50,70,5,7,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Koraput,6,11,22,24,29,31,,,,,78,84,56,62,60,80,4,6,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Malkangiri,6,11,23,25,30,32,,,,,80,86,58,64,65,85,4,6,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Mayurbhanj,5,10,24,26,32,34,,,,,70,76,48,54,40,60,6,8,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Nabarangpur,6,11,23,25,30,32,,,,,78,84,56,62,60,80,4,6,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Nayagarh,5,10,24,26,32,34,,,,,70,76,48,54,35,55,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Nuapada,5,10,25,27,33,35,,,,,68,74,46,52,30,50,7,9,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Puri,4,9,26,28,31,32,,,,,76,82,54,60,55,75,4,6,4,7,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Rayagada,6,11,23,25,30,32,,,,,80,86,58,64,65,85,4,6,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Sambalpur,5,10,25,27,33,35,,,,,70,76,48,54,35,55,7,9,3,6,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Sonepur,5,10,25,27,33,35,,,,,68,74,46,52,30,50,7,9,3,5,yellow-vein-mosaic
Kharif,Redgram,Yellow Vein Mosaic,Odisha,Sundargarh,5,10,24,26,32,34,,,,,70,76,48,54,40,60,6,8,3,6,yellow-vein-mosaic
Kharif,Redgram,Leaf Webber,Odisha,Angul,5,11,25,27,32,34,,,,,78,84,56,62,60,85,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Balasore,5,10,26,28,31,33,,,,,80,86,58,64,75,100,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Bargarh,6,11,24,26,33,35,,,,,76,82,54,60,55,75,6,8,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Bhadrak,5,10,26,28,31,32,,,,,82,88,60,66,80,105,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Balangir,6,11,25,27,34,36,,,,,74,80,52,58,50,70,7,9,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Boudh,6,11,24,26,33,35,,,,,76,82,54,60,55,75,6,8,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Cuttack,5,10,26,28,31,33,,,,,80,86,58,64,75,100,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Deogarh,6,11,24,26,32,34,,,,,78,84,56,62,60,85,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Dhenkanal,5,11,25,27,32,34,,,,,78,84,56,62,60,85,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Gajapati,6,11,24,26,30,32,,,,,84,90,62,68,80,110,4,6,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Ganjam,6,11,25,27,31,33,,,,,82,88,60,66,75,105,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Jagatsinghapur,5,10,26,28,31,32,,,,,84,90,62,68,80,110,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Jajpur,5,10,26,28,31,33,,,,,82,88,60,66,75,105,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Jharsuguda,6,11,25,27,33,35,,,,,76,82,54,60,55,75,6,8,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Kalahandi,6,11,24,26,34,36,,,,,74,80,52,58,50,70,7,9,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Kandhamal,7,12,23,25,31,33,,,,,78,84,56,62,65,90,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Kendrapara,5,10,26,28,31,32,,,,,84,90,62,68,80,110,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Keonjhar,6,11,24,26,32,34,,,,,78,84,56,62,60,85,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Khordha,5,10,26,28,31,33,,,,,82,88,60,66,75,105,4,6,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Koraput,7,12,22,24,29,31,,,,,86,92,64,70,85,115,3,5,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Malkangiri,7,12,23,25,30,32,,,,,88,94,66,72,90,120,3,5,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Mayurbhanj,6,11,24,26,32,34,,,,,78,84,56,62,65,90,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Nabarangpur,7,12,23,25,30,32,,,,,86,92,64,70,85,115,3,5,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Nayagarh,6,11,24,26,32,34,,,,,78,84,56,62,60,85,5,7,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Nuapada,6,11,25,27,33,35,,,,,76,82,54,60,55,75,6,8,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Puri,5,10,26,28,31,32,,,,,84,90,62,68,80,110,3,5,4,7,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Rayagada,7,12,23,25,30,32,,,,,88,94,66,72,90,120,3,5,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Sambalpur,6,11,25,27,33,35,,,,,78,84,56,62,60,85,6,8,3,6,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Sonepur,6,11,25,27,33,35,,,,,76,82,54,60,55,75,6,8,3,5,leaf-webber
Kharif,Redgram,Leaf Webber,Odisha,Sundargarh,6,11,24,26,32,34,,,,,78,84,56,62,65,90,5,7,3,6,leaf-webber
Kharif,Redgram,Phytophthora Blight,Odisha,Angul,5,12,24,26,29,31,,,,,92,98,70,76,140,190,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Balasore,5,11,25,27,28,30,,,,,94,99,72,78,160,210,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Bargarh,6,12,23,25,30,32,,,,,90,96,68,74,130,180,3,6,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Bhadrak,5,11,25,27,28,29,,,,,96,100,74,80,170,220,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Balangir,6,12,24,26,31,33,,,,,88,94,66,72,120,160,4,6,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Boudh,6,12,23,25,30,32,,,,,90,96,68,74,130,180,3,6,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Cuttack,5,11,25,27,28,30,,,,,94,99,72,78,155,205,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Deogarh,6,12,23,25,29,31,,,,,92,98,70,76,140,190,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Dhenkanal,5,12,24,26,29,31,,,,,92,98,70,76,140,190,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Gajapati,6,12,23,25,27,29,,,,,96,100,74,80,180,240,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Ganjam,6,12,24,26,28,30,,,,,94,99,72,78,170,230,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Jagatsinghapur,5,11,25,27,28,29,,,,,96,100,74,80,180,240,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Jajpur,5,11,25,27,28,30,,,,,94,99,72,78,170,220,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Jharsuguda,6,12,24,26,30,32,,,,,90,96,68,74,130,180,3,6,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Kalahandi,6,12,23,25,31,33,,,,,88,94,66,72,120,160,4,6,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Kandhamal,7,13,22,24,28,30,,,,,92,98,70,76,150,200,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Kendrapara,5,11,25,27,28,29,,,,,96,100,74,80,180,240,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Keonjhar,6,12,23,25,29,31,,,,,92,98,70,76,140,190,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Khordha,5,11,25,27,28,30,,,,,94,99,72,78,170,230,3,5,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Koraput,7,13,21,23,26,28,,,,,98,100,76,82,190,260,2,4,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Malkangiri,7,13,22,24,27,29,,,,,99,100,78,84,200,270,2,4,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Mayurbhanj,6,12,23,25,29,31,,,,,92,98,70,76,150,200,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Nabarangpur,7,13,22,24,27,29,,,,,98,100,76,82,190,260,2,4,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Nayagarh,6,12,23,25,29,31,,,,,92,98,70,76,140,190,3,5,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Nuapada,6,12,24,26,30,32,,,,,90,96,68,74,130,180,3,6,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Puri,5,11,25,27,28,29,,,,,96,100,74,80,180,240,2,4,4,7,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Rayagada,7,13,22,24,27,29,,,,,99,100,78,84,200,270,2,4,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Sambalpur,6,12,24,26,30,32,,,,,92,98,70,76,140,190,3,6,3,6,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Sonepur,6,12,24,26,30,32,,,,,90,96,68,74,130,180,3,6,3,5,phytophthora-blight
Kharif,Redgram,Phytophthora Blight,Odisha,Sundargarh,6,12,23,25,29,31,,,,,92,98,70,76,150,200,3,5,3,6,phytophthora-blight
Kharif,Redgram,Collar Rot,Odisha,Angul,4,6,25,27,32,34,,,,,86,92,62,68,70,95,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Balasore,4,5,26,28,31,33,,,,,88,94,64,70,85,110,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Bargarh,4,6,24,26,33,35,,,,,84,90,60,66,65,85,6,8,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Bhadrak,4,5,26,28,31,32,,,,,90,96,66,72,90,115,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Balangir,4,6,25,27,34,36,,,,,82,88,58,64,60,80,7,9,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Boudh,4,6,24,26,33,35,,,,,84,90,60,66,65,85,6,8,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Cuttack,4,5,26,28,31,33,,,,,88,94,64,70,85,110,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Deogarh,4,6,24,26,32,34,,,,,86,92,62,68,70,95,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Dhenkanal,4,6,25,27,32,34,,,,,86,92,62,68,70,95,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Gajapati,4,6,24,26,30,32,,,,,90,96,66,72,85,115,4,6,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Ganjam,4,6,25,27,31,33,,,,,88,94,64,70,80,110,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Jagatsinghapur,4,5,26,28,31,32,,,,,90,96,66,72,90,120,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Jajpur,4,5,26,28,31,33,,,,,88,94,64,70,85,115,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Jharsuguda,4,6,25,27,33,35,,,,,84,90,60,66,65,85,6,8,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Kalahandi,4,6,24,26,34,36,,,,,82,88,58,64,60,80,7,9,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Kandhamal,5,7,23,25,31,33,,,,,86,92,62,68,75,100,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Kendrapara,5,5,26,28,31,32,,,,,90,96,66,72,90,120,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Keonjhar,5,6,24,26,32,34,,,,,86,92,62,68,70,95,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Khordha,4,5,26,28,31,33,,,,,88,94,64,70,85,110,4,6,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Koraput,5,7,22,24,29,31,,,,,92,98,68,74,95,125,3,5,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Malkangiri,5,7,23,25,30,32,,,,,94,99,70,76,100,130,3,5,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Mayurbhanj,5,6,24,26,32,34,,,,,86,92,62,68,75,100,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Nabarangpur,5,7,23,25,30,32,,,,,92,98,68,74,95,125,3,5,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Nayagarh,5,6,24,26,32,34,,,,,86,92,62,68,70,95,5,7,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Nuapada,5,6,25,27,33,35,,,,,84,90,60,66,65,85,6,8,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Puri,4,5,26,28,31,32,,,,,90,96,66,72,90,120,3,5,4,7,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Rayagada,5,7,23,25,30,32,,,,,94,99,70,76,100,130,3,5,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Sambalpur,4,6,25,27,33,35,,,,,86,92,62,68,70,95,6,8,3,6,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Sonepur,4,6,25,27,33,35,,,,,84,90,60,66,65,85,6,8,3,5,collar-rot
Kharif,Redgram,Collar Rot,Odisha,Sundargarh,4,6,24,26,32,34,,,,,86,92,62,68,75,100,5,7,3,6,collar-rot
Kharif,Redgram,Alternaria Leaf Blight,Odisha,Angul,6,15,23,25,30,32,,,,,82,88,58,64,55,75,5,7,3,6,alternaria-leaf-blight
